ID	DOCULECT	REGION	CONCEPT	DOMAIN	VALUE	COMMENT	DONOR
4714	Bezhta_B	Tsezic	the guard	Warfare and hunting	ахрана		rus
4715	Bezhta_B	Tsezic	the spectacles/glasses	Modern world	ачки		rus
4716	Bezhta_B	Tsezic	the walking stick	Social and political relations	кьобала		other
4717	Bezhta_B	Tsezic	the steam	The physical world	0		NA
4718	Bezhta_B	Tsezic	the spider	Animals	kalaɣas q’ī		other
4719	Bezhta_B	Tsezic	the foam	The physical world	пеп		other
4720	Bezhta_B	Tsezic	the tree stump	Agriculture and vegetation	0		NA
4721	Bezhta_B	Tsezic	the pepper	Food and drink	ист1иот		other
4722	Bezhta_B	Tsezic	the song	Modern world	keč’		other
4723	Bezhta_B	Tsezic	the sand	The physical world	mizo		other
4724	Bezhta_B	Tsezic	the pestle	Food and drink	0		NA
4725	Bezhta_B	Tsezic	the cock/rooster	Animals	mamali		geo
4726	Bezhta_B	Tsezic	the saw	Basic actions and technology	хойгъо		other
4727	Bezhta_B	Tsezic	the letter	Modern world	кагъат		other
4728	Bezhta_B	Tsezic	the earthquake	The physical world		?	other
4729	Bezhta_B	Tsezic	the veil	Clothing and grooming	к1аз		other
4730	Bezhta_B	Tsezic	the chin	The body	цIицIину		other
4731	Bezhta_B	Tsezic	the spine	The body	чик1адуми хъа		other
4732	Bezhta_B	Tsezic	the floor	The house	нижу		other
4733	Bezhta_B	Tsezic	the towel	Clothing and grooming	палатенце		rus
4734	Bezhta_B	Tsezic	Monday	Time	понедельник		rus
4735	Bezhta_B	Tsezic	the navel	The body	ц1о1а		other
4736	Bezhta_B	Tsezic	the dust	The physical world	pax		other
4737	Bezhta_B	Tsezic	the heel	The body	анч1и		other
4738	Bezhta_B	Tsezic	Friday	Time	пятница		rus
4739	Bezhta_B	Tsezic	the slave	Social and political relations	раб		rus
4740	Bezhta_B	Tsezic	the work	Basic actions and technology	х1алт1и		other
4741	Bezhta_B	Tsezic	the belt	Clothing and grooming	ц1иц1и		other
4742	Bezhta_B	Tsezic	the turnip	Agriculture and vegetation	ча1рха1ли		other
4743	Bezhta_B	Tsezic	the rust	Basic actions and technology	женгъи		geo
4744	Bezhta_B	Tsezic	the rice	Agriculture and vegetation	биринжи		other
4745	Bezhta_B	Tsezic	the gun	Warfare and hunting	яра		geo
4746	Bezhta_B	Tsezic	the gun	Warfare and hunting	топи		geo
4747	Bezhta_B	Tsezic	the sleeve	Spatial relations	гьикьа		other
4748	Bezhta_B	Tsezic	the fish	Animals	bisa		other
4749	Bezhta_B	Tsezic	the garden	Agriculture and vegetation	а1гъ		other
4750	Bezhta_B	Tsezic	the sledge/sled	Motion	к1ох		other
4751	Bezhta_B	Tsezic	the sugar	Food and drink	чакар		turk
4752	Bezhta_B	Tsezic	the wedding	Kinship	beyten		other
4753	Bezhta_B	Tsezic	the co-father-in-law	Kinship	нисул даги		other
4754	Bezhta_B	Tsezic	the cave	The physical world	onox		other
4755	Bezhta_B	Tsezic	the father-in-law (of a woman)	Kinship	укьвабы		other
4756	Bezhta_B	Tsezic	the father-in-law	Kinship	укьвабы		other
4757	Bezhta_B	Tsezic	the light	The physical world	канлъи		other
4758	Bezhta_B	Tsezic	the sound or noise	Sense perception	гьок1		other
4759	Bezhta_B	Tsezic	the candle	The house	0		NA
4760	Bezhta_B	Tsezic	the temples	Food and drink	а1да		other
4761	Bezhta_B	Tsezic	the skull	The body	0		NA
4762	Bezhta_B	Tsezic	the lead	Basic actions and technology	къобу		turk
4763	Bezhta_B	Tsezic	the pig	Animals	buƛo		other
4764	Bezhta_B	Tsezic	the family	Kinship	семья		rus
4765	Bezhta_B	Tsezic	the silver	Basic actions and technology	месед		wrong
4766	Bezhta_B	Tsezic	the sickle	Modern world	йыхыт1		other
4767	Bezhta_B	Tsezic	the nape of the neck	The body	0		NA
4768	Bezhta_B	Tsezic	the dew	The physical world	хида		other
4769	Bezhta_B	Tsezic	the collarbone	The body	къийо		other
4770	Bezhta_B	Tsezic	the earring	Clothing and grooming	г1аьгъаьлач		other
4771	Bezhta_B	Tsezic	the orphan	Kinship	бестал		other
4772	Bezhta_B	Tsezic	the fairy tale	Speech and language	акичIал		other
4773	Bezhta_B	Tsezic	the footprint	The body	аНж		other
4774	Bezhta_B	Tsezic	the plum	Agriculture and vegetation	келеври		other
4775	Bezhta_B	Tsezic	the owl	Animals	руз		other
4776	Bezhta_B	Tsezic	the straw	Agriculture and vegetation	ноху		other
4777	Bezhta_B	Tsezic	the neighbour	Social and political relations	мадугьал		other
4778	Bezhta_B	Tsezic	Wednesday	Time	среда		rus
4779	Bezhta_B	Tsezic	the herd	Animals	воц1и		other
4780	Bezhta_B	Tsezic	the old man	Kinship	гьиц1иллу		other
4781	Bezhta_B	Tsezic	the glass	Basic actions and technology	ц1ика		other
4782	Bezhta_B	Tsezic	the wall	The house	yõso		other
4783	Bezhta_B	Tsezic	the table	The house	ист1оли		rus
4784	Bezhta_B	Tsezic	the wood	The physical world	къокъо хадир		other
4785	Bezhta_B	Tsezic	the stepmother	Kinship	абус ахъва		other
4786	Bezhta_B	Tsezic	the rainbow	The physical world	0		NA
4787	Bezhta_B	Tsezic	the arrow	Agriculture and vegetation	стрела		rus
4788	Bezhta_B	Tsezic	the wrist	The body	биц1о		other
4789	Bezhta_B	Tsezic	the mortar(1)	The house	0		NA
4790	Bezhta_B	Tsezic	Saturday	Time	суббота		rus
4791	Bezhta_B	Tsezic	the soup	Food and drink	шорпа		turk
4792	Bezhta_B	Tsezic	the tobacco	Agriculture and vegetation	таммако		turk
4793	Bezhta_B	Tsezic	the body	The body	магъу		other
4794	Bezhta_B	Tsezic	the shade or shadow	The physical world	hidoci		other
4795	Bezhta_B	Tsezic	the father-in-law (of a man)	Kinship	укьвабы		other
4796	Bezhta_B	Tsezic	the aunt	Kinship	абус эссу		other
4797	Bezhta_B	Tsezic	the aunt	Kinship	ийос эссу		other
4798	Bezhta_B	Tsezic	the mother-in-law (of a man)	Kinship	юкъай йо		other
4799	Bezhta_B	Tsezic	the mother-in-law	Kinship	юкъай йо		other
4800	Bezhta_B	Tsezic	the stepfather	Kinship	0		NA
4801	Bezhta_B	Tsezic	the tiger	Spatial relations	цIиркъ		other
4802	Bezhta_B	Tsezic	the claw	The body	милъу		other
4803	Bezhta_B	Tsezic	the axe/ax	Basic actions and technology	оНг		other
4804	Bezhta_B	Tsezic	the path	Motion	гьино		geo
4805	Bezhta_B	Tsezic	the pipe	Agriculture and vegetation	0		NA
4806	Bezhta_B	Tsezic	the corpse	The body	жаназа		other
4807	Bezhta_B	Tsezic	the clan	Social and political relations	тухум		turk
4808	Bezhta_B	Tsezic	the clan	Social and political relations	кьибиль		turk
4809	Bezhta_B	Tsezic	the pumpkin or squash	Agriculture and vegetation	къабах		turk
4810	Bezhta_B	Tsezic	the prison	Law	т1усагъ		turk
4811	Bezhta_B	Tsezic	the snail	Animals	0		NA
4812	Bezhta_B	Tsezic	the earlobe	The body	0		NA
4813	Bezhta_B	Tsezic	the elbow	The body	гьали		other
4814	Bezhta_B	Tsezic	the toe	The body	зот1о		other
4815	Bezhta_B	Tsezic	the spider web	Animals	kalaɣas q’ī		other
4816	Bezhta_B	Tsezic	the duck	Animals	хъахъа		other
4817	Bezhta_B	Tsezic	the thumb	The body	букьу зот1о		other
4818	Bezhta_B	Tsezic	the fingernail	The body	милъу1		other
4819	Bezhta_B	Tsezic	the bruise	The body	0		NA
4820	Bezhta_B	Tsezic	the brother	Kinship	исс		other
4821	Bezhta_B	Tsezic	the lamp or torch	The house	0		NA
4822	Bezhta_B	Tsezic	the tail	The body	miɣ		other
4823	Bezhta_B	Tsezic	the firewood	The physical world	удо		other
4824	Bezhta_B	Tsezic	the eyelid	The body	0		NA
4825	Bezhta_B	Tsezic	the yolk	Food and drink	0		NA
4826	Bezhta_B	Tsezic	the master	Social and political relations	хазяин		rus
4827	Bezhta_B	Tsezic	the yoke	Motion	0		NA
4828	Bezhta_B	Tsezic	the colour/color	Sense perception	кьей		other
4829	Bezhta_B	Tsezic	the flower	Agriculture and vegetation	diʔi		other
4830	Bezhta_B	Tsezic	the price	Possession	багьа		other
4831	Bezhta_B	Tsezic	the chain	Basic actions and technology	гъачу		other
4832	Bezhta_B	Tsezic	the number	Modern world	гьодо		other
4833	Bezhta_B	Tsezic	the number	Modern world	тарих		other
4834	Bezhta_B	Tsezic	the cup	Food and drink	хьада		other
4835	Bezhta_B	Tsezic	the worm	Animals	bet'eli		other
4836	Bezhta_B	Tsezic	the scabies	The body	хоста		other
4837	Bezhta_B	Tsezic	Thursday	Time	четверг		rus
4838	Bezhta_B	Tsezic	the rosary	Religion and belief	салават		other
4839	Bezhta_B	Tsezic	the school	Cognition	ишкола		rus
4840	Bezhta_B	Tsezic	the scar	The body	0		NA
4841	Bezhta_B	Tsezic	the joke	Speech and language	махсара		other
4842	Bezhta_B	Tsezic	the tongs	Food and drink	ХAЦIA		other
4843	Bezhta_B	Tsezic	the poison	The body	загьру		other
4844	Bezhta_B	Tsezic	the egg	Food and drink	c’emuc’		other
4845	Bezhta_B	Tsezic	the lizard	Animals	к1емура		other
4846	Hinuq_Dict	Tsezic_Dict	the watermelon	Agriculture and vegetation	къарпуз		turk
4847	Hinuq_Dict	Tsezic_Dict	the arch	The house	кIамури		other
4848	Hinuq_Dict	Tsezic_Dict	the butterfly	Animals	папатIу		other
4849	Hinuq_Dict	Tsezic_Dict	the grandmother	Kinship	ийос ийо		other
4850	Hinuq_Dict	Tsezic_Dict	the grandmother	Kinship	обус ийо		other
4851	Hinuq_Dict	Tsezic_Dict	the grandmother	Kinship	йеIжиннуийо		other
4852	Hinuq_Dict	Tsezic_Dict	the drum	Speech and language	къили		other
4853	Hinuq_Dict	Tsezic_Dict	the twins	Kinship	0		NA
4854	Hinuq_Dict	Tsezic_Dict	the beard	The body	баб		other
4855	Hinuq_Dict	Tsezic_Dict	the beard	The body	мошолкIа | бошолкIа		other
4856	Hinuq_Dict	Tsezic_Dict	the beard	The body	котIу		other
4857	Hinuq_Dict	Tsezic_Dict	the barrel	Basic actions and technology	папатIу		other
4858	Hinuq_Dict	Tsezic_Dict	the bracelet	Clothing and grooming	ака		other
4859	Hinuq_Dict	Tsezic_Dict	the trousers	Clothing and grooming	гъелIу		other
4860	Hinuq_Dict	Tsezic_Dict	the fermented drink	Food and drink	зере		other
4861	Hinuq_Dict	Tsezic_Dict	the fermented drink	Food and drink	чIагIа		other
4862	Hinuq_Dict	Tsezic_Dict	the paper	Speech and language	кагъат		other
4863	Hinuq_Dict	Tsezic_Dict	the bottle	Modern world	шуша		turk
4864	Hinuq_Dict	Tsezic_Dict	the widow	Kinship	къоролай		other
4865	Hinuq_Dict	Tsezic_Dict	the widow	Kinship	къорон-ахъили		other
4866	Hinuq_Dict	Tsezic_Dict	the widower	Kinship	къоролав		other
4867	Hinuq_Dict	Tsezic_Dict	the widower	Kinship	къорон-рекIве		other
4868	Hinuq_Dict	Tsezic_Dict	the bucket	Basic actions and technology	ведро		rus
4869	Hinuq_Dict	Tsezic_Dict	the rope	Basic actions and technology	бацIали		other
4870	Hinuq_Dict	Tsezic_Dict	the rope	Basic actions and technology	роч		other
4871	Hinuq_Dict	Tsezic_Dict	the rope	Basic actions and technology	тIиган		other
4872	Hinuq_Dict	Tsezic_Dict	the rope	Basic actions and technology	чIелу | чIилу		other
4873	Hinuq_Dict	Tsezic_Dict	the thing	Possession	алат		other
4874	Hinuq_Dict	Tsezic_Dict	the thing	Possession	жо		other
4875	Hinuq_Dict	Tsezic_Dict	the fork	Food and drink	гъомо		other
4876	Hinuq_Dict	Tsezic_Dict	the fork	Food and drink	гIучI		other
4877	Hinuq_Dict	Tsezic_Dict	the fork	Food and drink	кIилъи		other
4878	Hinuq_Dict	Tsezic_Dict	the fork	Food and drink	молъу		other
4879	Hinuq_Dict	Tsezic_Dict	the fork(2)/pitchfork	Agriculture and vegetation	гъомо		other
4880	Hinuq_Dict	Tsezic_Dict	the wine	Food and drink	жа		geo
4881	Hinuq_Dict	Tsezic_Dict	the wine	Food and drink	гъвино		geo
4882	Hinuq_Dict	Tsezic_Dict	the grape	Food and drink	кIуди		other
4883	Hinuq_Dict	Tsezic_Dict	the waterfall	The physical world	хъохъ		other
4884	Hinuq_Dict	Tsezic_Dict	the waterfall	The physical world	чок		other
4885	Hinuq_Dict	Tsezic_Dict	the felt	Clothing and grooming	хе1		other
4886	Hinuq_Dict	Tsezic_Dict	the wolf	Animals	боцIе		other
4887	Hinuq_Dict	Tsezic_Dict	the thief	Law	икIекIнакIу		other
4888	Hinuq_Dict	Tsezic_Dict	the thief	Law	кьакьахъу		other
4889	Hinuq_Dict	Tsezic_Dict	the thief	Law	кьакьахъу-рекIве		other
4890	Hinuq_Dict	Tsezic_Dict	the thief	Law	цIогьор		other
4891	Hinuq_Dict	Tsezic_Dict	the gate	The house	каву		other
4892	Hinuq_Dict	Tsezic_Dict	the beeswax	Animals	хIе		other
4893	Hinuq_Dict	Tsezic_Dict	Sunday	Time	базар-гъведе		turk
4894	Hinuq_Dict	Tsezic_Dict	Sunday	Time	вихадной		turk
4895	Hinuq_Dict	Tsezic_Dict	Sunday	Time	гьатIан		turk
4896	Hinuq_Dict	Tsezic_Dict	the time	Time	гIуж		other
4897	Hinuq_Dict	Tsezic_Dict	the time	Time	гIумру-гъведе		other
4898	Hinuq_Dict	Tsezic_Dict	the time	Time	заман		other
4899	Hinuq_Dict	Tsezic_Dict	the time	Time	мих		other
4900	Hinuq_Dict	Tsezic_Dict	the time	Time	сагIат		other
4901	Hinuq_Dict	Tsezic_Dict	Tuesday	Time	талат		other
4902	Hinuq_Dict	Tsezic_Dict	Tuesday	Time	талат-гъведе		other
4903	Hinuq_Dict	Tsezic_Dict	the nail	Basic actions and technology	акIве		other
4904	Hinuq_Dict	Tsezic_Dict	the clay	Basic actions and technology	имичI		other
4905	Hinuq_Dict	Tsezic_Dict	the nest	Animals	мужи		other
4906	Hinuq_Dict	Tsezic_Dict	the year	Time	лIебу		other
4907	Hinuq_Dict	Tsezic_Dict	the voice	Speech and language	гьаракь		other
4908	Hinuq_Dict	Tsezic_Dict	the voice	Speech and language	пIез		other
4909	Hinuq_Dict	Tsezic_Dict	the voice	Speech and language	сас		other
4910	Hinuq_Dict	Tsezic_Dict	the pea	Agriculture and vegetation	гьилу		other
4911	Hinuq_Dict	Tsezic_Dict	the pea	Agriculture and vegetation	алдийу гьилу		other
4912	Hinuq_Dict	Tsezic_Dict	the guest	Social and political relations	лIерба		other
4913	Hinuq_Dict	Tsezic_Dict	the boundary	Social and political relations	гIорхъи		other
4914	Hinuq_Dict	Tsezic_Dict	the comb	Clothing and grooming	гьилIу		other
4915	Hinuq_Dict	Tsezic_Dict	the mushroom	Agriculture and vegetation	зекIу		geo
4916	Hinuq_Dict	Tsezic_Dict	the thunder	The physical world	хуху		other
4917	Hinuq_Dict	Tsezic_Dict	the pear	Agriculture and vegetation	гени		other
4918	Hinuq_Dict	Tsezic_Dict	the lip	The body	къепу		other
4919	Hinuq_Dict	Tsezic_Dict	the caterpillar	Animals	хIутI		other
4920	Hinuq_Dict	Tsezic_Dict	the goose	Animals	матIи		geo
4921	Hinuq_Dict	Tsezic_Dict	the door	The house	гIац		other
4922	Hinuq_Dict	Tsezic_Dict	the cousin	Kinship	вацгIал		other
4923	Hinuq_Dict	Tsezic_Dict	the grandfather	Kinship	эIжинну обу		other
4924	Hinuq_Dict	Tsezic_Dict	the grandfather	Kinship	эIжt обу		other
4925	Hinuq_Dict	Tsezic_Dict	the grandfather	Kinship	обус обу		other
4926	Hinuq_Dict	Tsezic_Dict	the grandfather	Kinship	ийос обу		other
4927	Hinuq_Dict	Tsezic_Dict	the money	Possession	мехцер		other
4928	Hinuq_Dict	Tsezic_Dict	the debt	Possession	къарза		other
4929	Hinuq_Dict	Tsezic_Dict	the debt	Possession	нагьлъи		other
4930	Hinuq_Dict	Tsezic_Dict	the debt	Possession	парзи		other
4931	Hinuq_Dict	Tsezic_Dict	the friend	Social and political relations	ваццал		other
4932	Hinuq_Dict	Tsezic_Dict	the friend	Social and political relations	гьалмагъ		other
4933	Hinuq_Dict	Tsezic_Dict	the friend	Social and political relations	гьудул		other
4934	Hinuq_Dict	Tsezic_Dict	the friend	Social and political relations	гьудул-гьалмагъ		other
4935	Hinuq_Dict	Tsezic_Dict	the oak	Animals	не		other
4936	Hinuq_Dict	Tsezic_Dict	the oak	Animals	нигьи		other
4937	Hinuq_Dict	Tsezic_Dict	the oak	Animals	ролIонукIа		other
4938	Hinuq_Dict	Tsezic_Dict	the soul or spirit	Emotions and values	рухI		other
4939	Hinuq_Dict	Tsezic_Dict	the melon	Agriculture and vegetation	неси		geo
4940	Hinuq_Dict	Tsezic_Dict	the uncle	Kinship	обус эссу		other
4941	Hinuq_Dict	Tsezic_Dict	the uncle	Kinship	ийос эссу		other
4942	Hinuq_Dict	Tsezic_Dict	the iron	Basic actions and technology	кер		other
4943	Hinuq_Dict	Tsezic_Dict	the lock	The house	кIамажу		other
4944	Hinuq_Dict	Tsezic_Dict	the lock	The house	хишу		other
4945	Hinuq_Dict	Tsezic_Dict	the hare	Animals	хъе		other
4946	Hinuq_Dict	Tsezic_Dict	the mirror	Clothing and grooming	цIикай		other
4947	Hinuq_Dict	Tsezic_Dict	the goitre/goiter	Kinship	хъвахъ		other
4948	Hinuq_Dict	Tsezic_Dict	the gold	Basic actions and technology	месед		other
4949	Hinuq_Dict	Tsezic_Dict	the needle(1)	Clothing and grooming	макъваре		other
4950	Hinuq_Dict	Tsezic_Dict	the mortar(2)	The house	гач		other
4951	Hinuq_Dict	Tsezic_Dict	the boar	Animals	болIи		other
4952	Hinuq_Dict	Tsezic_Dict	the violin	Speech and language	чагъана		turk
4953	Hinuq_Dict	Tsezic_Dict	the cabbage	Food and drink	капуста		rus
4954	Hinuq_Dict	Tsezic_Dict	the pencil	Basic actions and technology	къалам		other
4955	Hinuq_Dict	Tsezic_Dict	the pocket	Clothing and grooming	бакье		other
4956	Hinuq_Dict	Tsezic_Dict	the pocket	Clothing and grooming	чанта		other
4957	Hinuq_Dict	Tsezic_Dict	the potato	Food and drink	ату		geo
4958	Hinuq_Dict	Tsezic_Dict	the potato	Food and drink	картушка		rus
4959	Hinuq_Dict	Tsezic_Dict	the potato	Food and drink	кIартупели		rus
4960	Hinuq_Dict	Tsezic_Dict	the brick	The house	кирпич		rus
4961	Hinuq_Dict	Tsezic_Dict	the glue	Basic actions and technology	килей		rus
4962	Hinuq_Dict	Tsezic_Dict	the glue	Basic actions and technology	сину		rus
4963	Hinuq_Dict	Tsezic_Dict	the glue	Basic actions and technology	цIепу		rus
4964	Hinuq_Dict	Tsezic_Dict	the tick	Animals	мицIакъу		other
4965	Hinuq_Dict	Tsezic_Dict	the beak	The body	микьу		other
4966	Hinuq_Dict	Tsezic_Dict	the key	The house	хишу		other
4967	Hinuq_Dict	Tsezic_Dict	the whip	Agriculture and vegetation	чурукь		other
4968	Hinuq_Dict	Tsezic_Dict	the wheel	Motion	гъемер		other
4969	Hinuq_Dict	Tsezic_Dict	the ring	Clothing and grooming	кичи		other
4970	Hinuq_Dict	Tsezic_Dict	the bark	Agriculture and vegetation	къвил		other
4971	Hinuq_Dict	Tsezic_Dict	the bark	Agriculture and vegetation	къвари		other
4972	Hinuq_Dict	Tsezic_Dict	the bark	Agriculture and vegetation	кьикъин		other
4973	Hinuq_Dict	Tsezic_Dict	the bark	Agriculture and vegetation	хъал		other
4974	Hinuq_Dict	Tsezic_Dict	the scythe	Agriculture and vegetation	нешу		other
4975	Hinuq_Dict	Tsezic_Dict	the scythe	Agriculture and vegetation	халицен		other
4976	Hinuq_Dict	Tsezic_Dict	the cat	Animals	кIетIу		other
4977	Hinuq_Dict	Tsezic_Dict	the cat	Animals	цIуйав кIетIу		other
4978	Hinuq_Dict	Tsezic_Dict	the nettle	Agriculture and vegetation	меча		other
4979	Hinuq_Dict	Tsezic_Dict	the paint	Basic actions and technology	лажбар		rus
4980	Hinuq_Dict	Tsezic_Dict	the paint	Basic actions and technology	лак		rus
4981	Hinuq_Dict	Tsezic_Dict	the cross	Spatial relations	хъанчи		other
4982	Hinuq_Dict	Tsezic_Dict	the cattle	Animals	хIайван		other
4983	Hinuq_Dict	Tsezic_Dict	the wing	The body	лаба		other
4984	Hinuq_Dict	Tsezic_Dict	the grasshopper	Animals	хоцIе		other
4985	Hinuq_Dict	Tsezic_Dict	the maize/corn	Agriculture and vegetation	симинди		geo
4986	Hinuq_Dict	Tsezic_Dict	the fist	The body	беши		other
4987	Hinuq_Dict	Tsezic_Dict	the partridge	Clothing and grooming	гъогъ		other
4988	Hinuq_Dict	Tsezic_Dict	the lion	Animals	гъалбацI		other
4989	Hinuq_Dict	Tsezic_Dict	the medicine	The body	дару		other
4990	Hinuq_Dict	Tsezic_Dict	the medicine	The body	дарман		other
4991	Hinuq_Dict	Tsezic_Dict	the medicine	The body	сабав | сабаб2		other
4992	Hinuq_Dict	Tsezic_Dict	the ladder	The house	лIемо		other
4993	Hinuq_Dict	Tsezic_Dict	the bat	Animals	киндури		other
4994	Hinuq_Dict	Tsezic_Dict	the ankle	The body	кIакIи		other
4995	Hinuq_Dict	Tsezic_Dict	the spoon	Food and drink	кьид	деревянная)	geo
